index,dialog_id,unique_id,role,content,intent,music_attribute
201,a0437a85e599a9b9,a0437a85e599a9b9:1:system,system,[MUSIC]I added a few Gospel songs you might like.,"['parroting_response', 'passive_recommend']",['genre']
202,a0437a85e599a9b9,a0437a85e599a9b9:2:user,user,I would prefer to listen to hillsong gospel songs,['add_filter'],"['artist', 'genre']"
203,a0437a85e599a9b9,a0437a85e599a9b9:2:system,system,[MUSIC]I added some more songs you might like.,['passive_recommend'],['none']
204,a0437a85e599a9b9,a0437a85e599a9b9:3:user,user,"I liked them, add some more would you","['continue', 'accept_response']",['none']
205,a0437a85e599a9b9,a0437a85e599a9b9:3:system,system,"[MUSIC]I added a few more, what do you think?","['feedback_request', 'parroting_response', 'active_recommend']",['none']
206,c9b05eb1b9696a9a,c9b05eb1b9696a9a:0:user,user,"Hello, I'd like to create a playlist I can listen to while working out.","['initial_query', 'greeting', 'add_filter']",['theme']
207,c9b05eb1b9696a9a,c9b05eb1b9696a9a:0:system,system,"Great! Cardio, weight lifting, beating on a frozen carcass like Rocky? Oh, and what style of music?","['detail_attribute_request', 'sympathetic_response']",['theme']
208,c9b05eb1b9696a9a,c9b05eb1b9696a9a:1:user,user,"I think music that would be great for running. I'm open to multiple genres, just please no rap music!","['add_filter', 'remove_filter']","['theme', 'genre']"
209,c9b05eb1b9696a9a,c9b05eb1b9696a9a:1:system,system,[MUSIC]Here is a selection to get you on your feet and stepping to the beat!,"['sympathetic_response', 'passive_recommend']",['none']
210,c9b05eb1b9696a9a,c9b05eb1b9696a9a:2:user,user,That was a great start! Could I get more songs that don't necessarily focus on running at hand but are just very motivational and upbeat?,"['add_filter', 'accept_response']",['theme']
211,c9b05eb1b9696a9a,c9b05eb1b9696a9a:2:system,system,[MUSIC]Here you go1,"['sympathetic_response', 'passive_recommend']",['none']
212,c9b05eb1b9696a9a,c9b05eb1b9696a9a:3:user,user,Perfect! Songs like that fit perfectly in the playlist. Do you have any songs similar to those?,"['continue', 'accept_response']",['none']
213,c9b05eb1b9696a9a,c9b05eb1b9696a9a:3:system,system,[MUSIC]Here are some more bouncy beats!,"['sympathetic_response', 'passive_recommend']",['none']
214,c3bc36954616cef9,c3bc36954616cef9:0:user,user,hip hop,"['initial_query', 'add_filter']",['genre']
215,c3bc36954616cef9,c3bc36954616cef9:0:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
216,c3bc36954616cef9,c3bc36954616cef9:1:user,user,dmx doug e fresh,['add_filter'],['artist']
217,c3bc36954616cef9,c3bc36954616cef9:1:system,system,[MUSIC]here's some options for you,['passive_recommend'],['none']
218,c3bc36954616cef9,c3bc36954616cef9:2:user,user,old school hip hop,['add_filter'],['genre']
219,c3bc36954616cef9,c3bc36954616cef9:2:system,system,[MUSIC]here's some old-school hip-hop,"['parroting_response', 'passive_recommend']",['genre']
220,c3bc36954616cef9,c3bc36954616cef9:3:user,user,lil baby,['add_filter'],['artist']
221,c3bc36954616cef9,c3bc36954616cef9:3:system,system,[MUSIC]here's some Lil' Baby,"['parroting_response', 'passive_recommend']",['artist']
222,c3bc36954616cef9,c3bc36954616cef9:4:user,user,ok,['accept_response'],['none']
223,c3bc36954616cef9,c3bc36954616cef9:4:system,system,What else would you like to hear?,['detail_attribute_request'],['none']
224,c3bc36954616cef9,c3bc36954616cef9:5:user,user,nwa,['add_filter'],['artist']
225,c3bc36954616cef9,c3bc36954616cef9:5:system,system,[MUSIC]You got it :),"['sympathetic_response', 'passive_recommend']",['none']
226,282e86f5dffc6d42,282e86f5dffc6d42:0:user,user,"Hello, I want to create a playlist for the kids to relax to","['initial_query', 'greeting', 'add_filter']","['user', 'theme', 'mood']"
227,282e86f5dffc6d42,282e86f5dffc6d42:0:system,system,I would be happy to create that! Barney age or Hanna Montana age?,"['detail_attribute_request', 'sympathetic_response']",['user']
228,282e86f5dffc6d42,282e86f5dffc6d42:1:user,user,More like Hanna Montana age,['add_filter'],['user']
229,282e86f5dffc6d42,282e86f5dffc6d42:1:system,system,[MUSIC]These should wind the kiddos down a bit.,"['parroting_response', 'passive_recommend']",['artist']
230,282e86f5dffc6d42,282e86f5dffc6d42:2:user,user,These are wonderful. Got any songs from the movie Encanto?,"['add_filter', 'accept_response']",['track']
231,282e86f5dffc6d42,282e86f5dffc6d42:2:system,system,"[MUSIC]Here is a selection from Encanto, as well Moana.","['parroting_response', 'passive_recommend', 'active_recommend']",['track']
232,282e86f5dffc6d42,282e86f5dffc6d42:3:user,user,You're awesome! Can we add some songs from Frozen to the list?,"['add_filter', 'accept_response']",['track']
233,282e86f5dffc6d42,282e86f5dffc6d42:3:system,system,[MUSIC]Songs from both 1 and 2!,"['parroting_response', 'passive_recommend']",['none']
234,282e86f5dffc6d42,282e86f5dffc6d42:4:user,user,Nice. Got any songs from Alice in Wonderland?,"['add_filter', 'accept_response']",['track']
235,282e86f5dffc6d42,282e86f5dffc6d42:4:system,system,[MUSIC]The 2010 movie?,"['detail_attribute_request', 'passive_recommend']",['none']
236,282e86f5dffc6d42,282e86f5dffc6d42:5:user,user,Yes you're right!,['others'],['none']
237,282e86f5dffc6d42,282e86f5dffc6d42:5:system,system,"[MUSIC]Here you are, plus a bonus Alice song!","['parroting_response', 'passive_recommend', 'active_recommend']",['track']
238,fbad0c12d2773ffc,fbad0c12d2773ffc:0:user,user,"Hello, I want to create a playlist for when I'm working out in the gym","['initial_query', 'greeting', 'add_filter']",['theme']
239,fbad0c12d2773ffc,fbad0c12d2773ffc:0:system,system,OK. What bands would you like to hear to pump ya up?,['detail_attribute_request'],['artist']
240,fbad0c12d2773ffc,fbad0c12d2773ffc:1:user,user,I've been listening to more hip hop and R&B especially the new Drake and 21 Savage album lately,['add_filter'],"['artist', 'genre']"
241,fbad0c12d2773ffc,fbad0c12d2773ffc:1:system,system,[MUSIC]OK. Here are some for you to check out.,"['sympathetic_response', 'passive_recommend']",['none']
242,fbad0c12d2773ffc,fbad0c12d2773ffc:2:user,user,"I love these selections. Can I get some songs by SZA, DJ Khaled and Gunna to add to the playlist","['add_filter', 'accept_response']",['artist']
243,fbad0c12d2773ffc,fbad0c12d2773ffc:2:system,system,[MUSIC]Sure. Hope you like some of these.,"['sympathetic_response', 'passive_recommend']",['none']
244,fbad0c12d2773ffc,fbad0c12d2773ffc:3:user,user,Absolutely love them! Can I have more songs from SZA and some from Bryson Tiller too,"['add_filter', 'accept_response']",['artist']
245,fbad0c12d2773ffc,fbad0c12d2773ffc:3:system,system,"[MUSIC]Glad to hear. Check these out,","['sympathetic_response', 'passive_recommend']",['none']
258,3911c2961724c876,3911c2961724c876:0:user,user,"Hello, I love Beyonce'! Let's make a playlist that has Beyonce and other artists like her.","['initial_query', 'greeting', 'add_filter']",['similar_artist']
259,3911c2961724c876,3911c2961724c876:0:system,system,"[MUSIC]Hello! Lovely choice of artists. Here are a few songs of Beyonce and similar artists. Let me know if you like them. Also, are you looking for ballads or more like hip hop?","['feedback_request', 'detail_attribute_request', 'parroting_response', 'sympathetic_response', 'passive_recommend']","['track', 'artist', 'similar_artist', 'genre']"
260,3911c2961724c876,3911c2961724c876:1:user,user,This was a great selection to build the foundation of the playlist! I like ballads and Hip-Hop but maybe more ballads for this specific playlist.,"['add_filter', 'accept_response']",['genre']
261,3911c2961724c876,3911c2961724c876:1:system,system,[MUSIC]That's a great choice. There is a soft spot in my heart just for ballads. Do you like the ones that I just added?,"['feedback_request', 'sympathetic_response', 'passive_recommend']",['genre']
262,3911c2961724c876,3911c2961724c876:2:user,user,"Yes! You did a great job! I love Take A Bow! Now lets add a little mix to the playlist. Add ""Cranes in the Sky"" by Solange, and Kiss from a Rose by Seal :)","['add_filter', 'accept_response']","['track', 'artist']"
263,3911c2961724c876,3911c2961724c876:2:system,system,[MUSIC]You love Beyonce's siblings too. That's admirable. Any other good ballad that you like to listen to?,"['detail_attribute_request', 'sympathetic_response', 'passive_recommend']","['artist', 'genre']"
264,3911c2961724c876,3911c2961724c876:3:user,user,"lol I support Beyonce and all that is her! Let's add Total Eclipse of the Heart by Bonnie Tyler, Purple Rain by Prince and any other recommendations you can make based off the playlist thus far.","['add_filter', 'accept_response']","['similar_track', 'similar_artist']"
265,3911c2961724c876,3911c2961724c876:3:system,system,[MUSIC]Great talent in the family! I wish I had those genes. I have added a few more songs from similar artists.,"['parroting_response', 'sympathetic_response', 'passive_recommend', 'active_recommend']",['similar_artist']
266,3911c2961724c876,3911c2961724c876:4:user,user,Same here! Maybe my future children will be able to marry into the family lol! I think some Whitney Houston would be a great addition to the playlist! What do you think?,"['add_filter', 'accept_response']",['artist']
267,3911c2961724c876,3911c2961724c876:4:system,system,[MUSIC]Hallmark movies are made of these kinds of ideas. The sky is the limit!,"['sympathetic_response', 'passive_recommend']",['none']
268,2c3c66e31314d3d4,2c3c66e31314d3d4:0:user,user,Hi lets make a playlist. I am thinking something like Nina Simone.,"['initial_query', 'greeting', 'add_filter']",['similar_artist']
269,2c3c66e31314d3d4,2c3c66e31314d3d4:0:system,system,[MUSIC]Hi there! Let me know what you think about these songs.,"['passive_recommend', 'feedback_request']",['none']
270,2c3c66e31314d3d4,2c3c66e31314d3d4:1:user,user,Yes this is what I am looking for more like these.,"['accept_response', 'continue']",['none']
271,2c3c66e31314d3d4,2c3c66e31314d3d4:1:system,system,"[MUSIC]Wonderful, here's more :)","['sympathetic_response', 'active_recommend']",['none']
272,2c3c66e31314d3d4,2c3c66e31314d3d4:2:user,user,This is great. I think that is enough Nina. Can we get a few more in the same genre.,"['add_filter', 'accept_response']","['artist', 'genre']"
273,2c3c66e31314d3d4,2c3c66e31314d3d4:2:system,system,[MUSIC]Of course! How do these look?,"['sympathetic_response', 'passive_recommend', 'feedback_request']",['none']
274,2c3c66e31314d3d4,2c3c66e31314d3d4:3:user,user,Yes!! More of this.,"['accept_response', 'continue']",['none']
275,2c3c66e31314d3d4,2c3c66e31314d3d4:3:system,system,[MUSIC]You got it! Here you go,"['sympathetic_response', 'active_recommend']",['none']
276,2c3c66e31314d3d4,2c3c66e31314d3d4:4:user,user,This is really good. Maybe some Ray Charles to round it out and we should have it.,"['add_filter', 'accept_response']",['artist']
277,2c3c66e31314d3d4,2c3c66e31314d3d4:4:system,system,[MUSIC],['passive_recommend'],['none']
278,0b4d3b93911a2be7,0b4d3b93911a2be7:0:user,user,Hi there! I'd love to create a playlist for Rhythm and Blues songs,"['initial_query', 'greeting', 'add_filter']",['genre']
279,0b4d3b93911a2be7,0b4d3b93911a2be7:0:system,system,[MUSIC]Hey how about these songs,"['sympathetic_response', 'passive_recommend']",['none']
280,0b4d3b93911a2be7,0b4d3b93911a2be7:1:user,user,Lovely...can we add some songs by Ella mai?,['add_filter'],['artist']
281,0b4d3b93911a2be7,0b4d3b93911a2be7:1:system,system,[MUSIC]lets try these,['passive_recommend'],['none']
282,0b4d3b93911a2be7,0b4d3b93911a2be7:2:user,user,Nice...I love listening to jhene aiko! can we add some of her songs?,"['add_filter', 'accept_response']",['artist']
283,0b4d3b93911a2be7,0b4d3b93911a2be7:2:system,system,[MUSIC]Hope you like these,['passive_recommend'],['none']
284,0b4d3b93911a2be7,0b4d3b93911a2be7:3:user,user,I love them...can we add some tunes by Giveon?,['add_filter'],['artist']
285,0b4d3b93911a2be7,0b4d3b93911a2be7:3:system,system,[MUSIC]Good choice,"['sympathetic_response', 'passive_recommend']",['none']
286,0b4d3b93911a2be7,0b4d3b93911a2be7:4:user,user,Cool...can we wrap up with some songs by H.E.R?,['add_filter'],['artist']
287,0b4d3b93911a2be7,0b4d3b93911a2be7:4:system,system,[MUSIC]Ok have a good day,"['sympathetic_response', 'passive_recommend']",['none']
288,55281248a4a540f3,55281248a4a540f3:0:user,user,Hello! I'd love to create a playlist for Jazz songs,"['initial_query', 'greeting', 'add_filter']",['genre']
289,55281248a4a540f3,55281248a4a540f3:0:system,system,You got it. I will start right away. Do you have a favorite performer?,"['detail_attribute_request', 'sympathetic_response']",['artist']
290,55281248a4a540f3,55281248a4a540f3:1:user,user,"I absolutely love miles davis and Herbie Hancock, can we start from them?",['add_filter'],['artist']
291,55281248a4a540f3,55281248a4a540f3:1:system,system,"[MUSIC]If you love them, you have to hear them, right? Coming up!","['sympathetic_response', 'passive_recommend']",['none']
292,55281248a4a540f3,55281248a4a540f3:2:user,user,These sound lovely! I'd love some renditions from The Bad Plus too,"['add_filter', 'accept_response']",['artist']
293,55281248a4a540f3,55281248a4a540f3:2:system,system,"[MUSIC]I finished your last request with Maze by Miles Davis. Do you see it? In the meantime, I'm searching for the Bad Plus just for you!","['parroting_response', 'sympathetic_response', 'passive_recommend']",['artist']
294,55281248a4a540f3,55281248a4a540f3:3:user,user,I'm grooving to the playlist already and it sounds awesome. I'd love some classic Pharoah Sanders too,"['add_filter', 'accept_response']",['artist']
295,55281248a4a540f3,55281248a4a540f3:3:system,system,[MUSIC]I will fail at my task if you don't.,"['passive_recommend', 'others']",['none']
296,55281248a4a540f3,55281248a4a540f3:4:user,user,"Oops, sorry about that...I was so into the playlist I forgot. I've rated them now, can we add Pharoah Sanders now?","['add_filter', 'others']",['artist']
297,55281248a4a540f3,55281248a4a540f3:4:system,system,[MUSIC]On it!,"['sympathetic_response', 'passive_recommend']",['none']
298,55281248a4a540f3,55281248a4a540f3:5:user,user,Ok,['accept_response'],['none']
299,55281248a4a540f3,55281248a4a540f3:5:system,system,[MUSIC]I'm enjoying your sounds! Morning Prayer and three more are at the top of the list now.,"['parroting_response', 'sympathetic_response', 'active_recommend']",['none']
300,508ab75e484bfb63,508ab75e484bfb63:0:user,user,I want to hear some new rock music. My playlists are full of old stuff,"['initial_query', 'add_filter']",['genre']
301,508ab75e484bfb63,508ab75e484bfb63:0:system,system,"[MUSIC]Let's find you some new stuff then! Here is a selection, tell me what you think.","['sympathetic_response', 'passive_recommend']",['none']
302,508ab75e484bfb63,508ab75e484bfb63:1:user,user,This is a good mix!,['accept_response'],['none']
303,508ab75e484bfb63,508ab75e484bfb63:1:system,system,[MUSIC]Here are a few more!,['passive_recommend'],['none']
304,508ab75e484bfb63,508ab75e484bfb63:2:user,user,The Primus track is not exactly new here lol. This is still a good variety of music. I like it doesn't all sound the same.,['accept_response'],['track']
